use_image,retrieved_docs_count,use_few_shot,query_id,user_query,generated_question,generated_answer,citations,citation_1_text,citation_2_text,citation_3_text,citation_4_text
FALSE,2,FALSE,01JF750E6PAJDTJFT1AFDMWSQ7,Could you give me some problems to practice applying angle properties in circles?,"Points P, Q, R, and S are on a circle centered at O. Tangents PA and QB touch the circle at P and Q respectively. If \( \angle POB = 128^\circ \) and \( \angle QAR = 58^\circ \), (a) determine (i) \( \angle PRS \), (ii) \( \angle PBS \). (b) Discuss whether line OB is parallel to line PR.","(i)\(\anglePRS=154^\circ\),(ii)\(\anglePBS=58^\circ\),OBisnotparalleltoPR.",674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,,
FALSE,2,FALSE,01JF7507J98R9EZJDXFHNMEYE7,Do you have any sample questions on angle properties of circles?,"Given a circle with center O, points A, B, C, and D lie on the circle and AP is a tangent to the circle at A. \\
1. \angle AOC = 150^\circ and \angle BAC = 50^\circ. \\
(a) Calculate (i) \angle ABC, (ii) \angle ADC.  \\
(b) Determine if line AC is parallel to line BD, providing justification for your answer. \\
(c) If the radius of the circle is 7 cm, find the length of major arc AD.","(a)(i)\angleABC=75^\circ,(ii)\angleADC=130^\circ;(b)Yes,ACisparalleltoBD;(c)\frac{35\pi}{6}\text{cm}","674dcdb4b00b977d048c931a,674dcdd3b00b977d048c9337","A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}","A, B, C \text{ and } D \text{ lie on a circle with centre } O \text{ and radius } 5 \text{ cm. } \angle AOB = 1.8 \text{ radians. }",,
FALSE,2,FALSE,01JF750K3QBBTS09KWWK702JH3,Can you provide practice problems on applying rates in real-world contexts?,"An object moves along a straight path, and its speed-time graph is shown for the first j seconds of its journey. (a) Determine the acceleration when \( t = 6 \). (b) Calculate the distance covered during the first 12 seconds.","Giventhespecificvaluesonthegraph,substitutetogettheaccelerationanddistance.E.g.,forillustration,ifthesetupyieldsacceleration=3m/s²anddistance=45m.","674dcde3b00b977d048c9356,674dcde3b00b977d048c9357",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,,
FALSE,2,FALSE,01JF7515KXJ79AMPB856JW5763,Where can I find practice questions on rates in practical situations?,"A car accelerates uniformly from rest, and its speed-time graph for the first 8 seconds of motion is a straight line. (a) Calculate the acceleration at \( t = 4 \) seconds.",\(a=\frac{v}{8}\)m/s²,674dcde3b00b977d048c9356,The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,,,
FALSE,2,FALSE,01JF751GS2NN8VJC1YDMQG7X4N,Can you provide practice problems on finding the probability of single events?,"A bag contains a total of 50 sweets made up of 10 red sweets, 15 blue sweets, and 25 green sweets. Maria randomly selects one sweet from the bag. What is the probability that the sweet is either blue or green?",\(\frac{4}{5}\),"674dcd9db00b977d048c9301,674dcd9eb00b977d048c9304","(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",,
FALSE,2,FALSE,01JF751VS8TC446HECM7DC8X4W,I need exercises involving probability of single events; can you help?,"Sarah has a collection of 50 cards in a box. 18 cards have animals, 12 cards have flowers, and 20 cards have vehicles. Sarah picks one card at random. Find the probability that the card does not have an animal on it.",\(\frac{16}{25}\),"674dcd9db00b977d048c9301,674dcd9eb00b977d048c9304","(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",,
FALSE,2,FALSE,01JF7514S8WANDEVXK44QVNS6J,I need exercises involving real-world rate applications; can you help?,"A car travels along a straight road, and its journey is described by the speed-time graph for the first 12 seconds of motion. (a) Determine the acceleration at \( t = 6 \) seconds. (b) Calculate the total distance the car travels in the first 12 seconds.","Theaccelerationisxm/s²at\(t=6\)seconds,andthetotaldistanceisymeters.","674dcde3b00b977d048c9356,674dcde3b00b977d048c9357",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,,
FALSE,2,FALSE,01JF751949CTRSTXV29EAHSY26,Do you have any sample questions on applying rates to real-life problems?,A car's speed-time graph is given for the initial m seconds where m > 10. (a) Determine the acceleration at \( t = 8 \). (b) Calculate the total distance covered during the first 12 seconds of the motion.,Accelerationcouldbeanyrealnumberbasedongraph'sslope;Distancecoveredcouldbeanyrealnumberbasedonareaunderthegraph.,"674dcde3b00b977d048c9356,674dcde3b00b977d048c9357",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,,
FALSE,2,FALSE,01JF75261WPPH47D00F040N3GZ,Where can I find practice questions on basic probability?,"A jar contains 100 beads with different colors: 30 beads are red, 25 beads are blue, and the remaining are green. Sarah picks one bead from the jar at random. What is the probability that the bead she picks is blue?",\(\frac{1}{4}\),"674dcd9db00b977d048c9301,674dcd9eb00b977d048c9304","(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",,
FALSE,2,FALSE,01JF7529J0SPRT4Q77Z5570YX6,Could you give me some problems to practice finding probability of single events?,"A jar contains 50 marbles. Out of these, 12 marbles are green, 18 marbles are blue, and 20 marbles are orange. Jessica picks a marble at random. What is the probability that the marble she picks is either green or blue?",\(\frac{3}{5}\),"674dcd9db00b977d048c9301,674dcd9eb00b977d048c9304","(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",,
FALSE,2,FALSE,01JF75297JRGHY50WW8S6JCM7H,Do you have any sample questions on calculating probabilities of single events?,"In a basket, there are 24 marbles of different colors: 8 are red, 6 are blue, and 10 are green. Alice randomly picks one marble from the basket. Determine the probability that the marble is not blue.",\frac{3}{4},"674dcd9db00b977d048c9301,674dcd9eb00b977d048c9304","(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",,
FALSE,2,FALSE,01JF751DSAA3CZ06EZXBZ2CMNS,Could you give me some problems to practice rates in real-world contexts?,A cyclist starts from rest and accelerates uniformly to reach a speed of 15 m/s in 5 seconds. She then maintains this speed for another 5 seconds before decelerating uniformly to rest in the next 5 seconds. Sketch the speed-time graph for this motion and calculate: (a) The acceleration during the first 5 seconds. (b) The total distance travelled by the cyclist in 15 seconds.,"3m/s^2duringthefirst5seconds,150meterstotaldistance.","674dcde3b00b977d048c9356,674dcde3b00b977d048c9357",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,,
FALSE,2,FALSE,01JF752MG8H8F4ENF1ST9BCYZN,I need exercises involving elimination method for simultaneous equations; can you help?,A rectangle's perimeter is 60 cm. The length of the rectangle is twice the width. Formulate simultaneous equations to represent this situation and solve for the length and width of the rectangle.,"Length=20cm,Width=10cm","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",,
FALSE,2,FALSE,01JF752H73EG5ZRB37M55ZBVPW,Can you provide practice problems on solving simultaneous equations using elimination?,"In a right triangle, two of its sides are represented by the expressions \(4x + 3y\) cm and \(5x - y\) cm. The hypotenuse is \(3x + 7y\) cm. (a) Write two simultaneous equations based on the Pythagorean theorem equation for this triangle.",\(9x^2+42xy+49y^2=41x^2+14xy+10y^2\),"674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",,
FALSE,2,FALSE,01JF752NPX6YR4Z0RBJNX935BJ,Do you have any sample questions on elimination method for simultaneous equations?,Solve the simultaneous equations: \( 5x + 3y = 17 \) and \( 4x - 2y = 6 \).,"(x,y)=\left(\frac{26}{11},\frac{19}{11}\right)",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,,
FALSE,2,FALSE,01JF7533CK2ETR1VVP7BM9J59V,Could you give me some problems to practice solving simultaneous equations by elimination?,"Jack is painting two rectangular walls in his room. The first wall can be described by the equation \( 9x + 5y = 20 \) representing its length and height, while the second wall is represented by the equation \( 4x - y = 2 \). Determine the values of \( x \) and \( y \) for the dimensions of the walls.","x=\frac{30}{29},y=\frac{62}{29}","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",,
FALSE,2,FALSE,01JF752NF1DREEKX6SVVEDZHKT,Where can I find practice questions on solving equations by elimination?,Solve for \(x\) and \(y\) given that the sum of their squares equals 25 and the difference between their squares is 9.,"\((\sqrt{17},\sqrt{8})\)or\((\sqrt{17},-\sqrt{8})\)or\((-\sqrt{17},\sqrt{8})\)or\((-\sqrt{17},-\sqrt{8})\)",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,,
FALSE,2,FALSE,01JF7538CVEZFN5WPR44VCM3TF,Can you provide practice problems on evaluating algebraic formulas?,"If 5^{10} \times 4 = 10^y, \text{ find the value of } y.",10,"674dcdb5b00b977d048c931d,674dcdeab00b977d048c935c","Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",15 \times 9^{15} = 81^k \text{. Find the value of } k.,,
FALSE,2,FALSE,01JF753FAV97CS92QHH9SPXY7J,Where can I find practice questions on evaluating formulas?,"If \( 4^{10} \times 2 = 16 \times 64^y \), find the value of \( y \).",\(y=\frac{17}{6}\),"674dcdb5b00b977d048c931d,674dcdeab00b977d048c935c","Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",15 \times 9^{15} = 81^k \text{. Find the value of } k.,,
FALSE,2,FALSE,01JF7538JSRAFVSF7CEX4A29YY,I need exercises involving evaluating algebraic expressions; can you help?,"If \( 3^{10} \times 5 = 9^y \), find the value of \( y \).",5,"674dcdb5b00b977d048c931d,674dcdeab00b977d048c935c","Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",15 \times 9^{15} = 81^k \text{. Find the value of } k.,,
FALSE,2,FALSE,01JF753K38QJYBHE4Y2RT7WZ9G,Do you have any sample questions on evaluating algebraic equations?,"If 3 \times 27^{21} = 81^y, \text{ find the value of } y.",16,"674dcdb5b00b977d048c931d,674dcdeab00b977d048c935c","Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",15 \times 9^{15} = 81^k \text{. Find the value of } k.,,
FALSE,2,FALSE,01JF753RM6DC5ADEMFHAHWNJN2,Could you give me some problems to practice evaluating algebraic formulas?,"If 18 \times 4^{10} = 12 \times 64^y, \text{ find the value of } y.",y=\frac{10}{3}+\frac{1}{6}\log_2(1.5),"674dcdb5b00b977d048c931d,674dcdeab00b977d048c935c","Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",15 \times 9^{15} = 81^k \text{. Find the value of } k.,,
TRUE,2,FALSE,01JF754HCTAN66MYAD5N8S1JBC,I need some exercises involving matrix multiplication; can you help?,"A bookstore sells three types of books: novels, textbooks, and comics. The sales can be represented by the matrix \( S = \begin{pmatrix} 125 & 190 & 75 \\ 143 & 184 & 88 \end{pmatrix} \), where the first row represents sales on Monday and the second row on Tuesday. The price per each type of book, in dollars, is represented by the matrix \( P = \begin{pmatrix} 10 \\ 25 \\ 5 \end{pmatrix} \).

(i) Write the matrix that represents the total revenue for each day.
(ii) Calculate the total revenue generated on Tuesday.

Explain what each of the elements of the resulting matrix represents.",7155,"674dcdb4b00b977d048c931b,674dcde1b00b977d048c9352","The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}","Two outlets of a coffee chain sell three different types of coffee: espresso, flat white and mocha. The table shows the number of cups of each type of coffee sold on a particular day. Outlet A: Espresso 30, Flat White 30, Mocha 35; Outlet B: Espresso x, Flat White x + 2, Mocha 40. This information can be represented by the matrix \( P = \begin{pmatrix} 30 & 30 & 35 \\ x & x+2 & 40 \end{pmatrix} \). The coffee chain sells a cup of espresso at $2.50, a cup of flat white at $4 and a cup of mocha at $5.50. This information can be represented by the matrix \( Q = \begin{pmatrix} 2.5 \\ 4 \\ 5.5 \end{pmatrix} \). (a) Find, in terms of x, the matrix \( R = PQ \).",,
